Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,Unnamed: 16,Unnamed: 17,Unnamed: 18
1.43681E+18,"RT @narendramodi : An interaction with our champions, who brought back pride and glory from Tokyo! Watch the interesting interaction with our para-athletes at 11 AM tomorrow, 12th September. https://t.co/1H47I0ZFKq",Avani Lekhara अवनी लेखरा PLY,AvaniLekhara,2021-09-11T21:52:37.000Z,Sat Sep 11 21:52:37 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,0,video,https://video.twimg.com/amplify_video/1436742517840441346/vid/1280x720/WZoAQEizz6Y8QC4-.mp4?tag=14,,,
1.43665E+18,"मैं राजस्थान सरकार, माननीय मुख्यमंत्री श्री @ashokgehlot51 जी एवं श्रीमती @mamta_bhupesh जी का तहे दिल से धन्यवाद करती हूं कि उन्होंने मुझे यह सम्मान दिया। मैं आश्वासन देती हूं की राज्य स्तरीय ब्रांड एंबेसडर के रूप में भारत की बेटियों को आगे बढ़ने के लिए प्रोतसाहित करुंगी। https://t.co/BzXwFY08JX",Avani Lekhara अवनी लेखरा PLY,AvaniLekhara,2021-09-11T11:35:19.000Z,Sat Sep 11 11:35:19 +0000 2021,2334,179,hi,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/mamta_bhupesh/status/1436346056745226242 ,0,2,,,,,
1.43655E+18,Thank you so much for your continuous support and motivation Hon. PM @narendramodi sir. Your words inspire me to continue to give my best and win many more medals for our country! Jai Hind 🇮🇳 https://t.co/x97OYI5IdB https://t.co/CDfWRNflrg,Avani Lekhara अवनी लेखरा PLY,AvaniLekhara,2021-09-11T04:56:18.000Z,Sat Sep 11 04:56:18 +0000 2021,24436,2598,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,https://twitter.com/narendramodi/status/1432172851025498114 ,0,1,photo,https://pbs.twimg.com/media/E--qZgyVEAEUcXC.jpg,,,
1.43635E+18,"RT @Presidentpooja : आपने देश का ही नही अपितु राजस्थान विश्वविद्यालय का नाम भी रोशन किया है!
आप यूँही तरक्की करे और आगे बढे  @AvaniLekhara 💐💐 

#AvaniLekhara #gold https://t.co/OJyYFRKzL8",Avani Lekhara अवनी लेखरा PLY,AvaniLekhara,2021-09-10T15:24:19.000Z,Fri Sep 10 15:24:19 +0000 2021,0,0,hi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,https://twitter.com/GovindMalinda/status/1436334101225623555 ,2,1,,,,,
1.43635E+18,"RT @officialNsuiRu : आज राजस्थान विश्वविद्यालय की छात्रा सुश्री @AvaniLekhara जी #TokyoParalympics मे (स्वर्ण पदक एवं कांस्य पदक) जितने के बाद पहली बार गुलाबी नगरी (जयपुर) पधारने पर जयपुर एयरपोर्ट व राजस्थान विश्वविद्यालय के मुख्य द्वार पर @officialNsuiRu इकाई द्वारा स्वागत किया गया।
#NSUIRU https://t.co/SN2EwqMUVT",Avani Lekhara अवनी लेखरा PLY,AvaniLekhara,2021-09-10T15:23:57.000Z,Fri Sep 10 15:23:57 +0000 2021,0,0,hi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,2,2,photo,https://pbs.twimg.com/media/E-7pkCaVkAQkQry.jpg,https://pbs.twimg.com/media/E-7pkf-VQAM5X-6.jpg,https://pbs.twimg.com/media/E-7pk5SVIAkKmGr.jpg,https://pbs.twimg.com/media/E-7plVuVQAEpiDa.jpg
1.43511E+18,"RT @News1IndiaTweet : #Delhi - टोक्यो पैरालंपिक में पदक विजेता अवनी लेखरा और सिंहराज अधाना दिल्ली पहुंचे
@AvaniLekhara #SinghrajAdhana #Paralympics #News1Indiatweet https://t.co/xvqG476XWy",Avani Lekhara अवनी लेखरा PLY,AvaniLekhara,2021-09-07T05:07:20.000Z,Tue Sep 07 05:07:20 +0000 2021,0,0,hi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,4,1,photo,https://pbs.twimg.com/media/E-m6LslUcAET8cK.jpg,https://pbs.twimg.com/media/E-m6OWrVcAEFrt3.jpg,,
1.43511E+18,"RT @NiwanTimesInd : #Delhi - टोक्यो पैरालंपिक में पदक विजेता अवनी लेखरा और सिंहराज अधाना दिल्ली पहुंचे
@AvaniLekhara #SinghrajAdhana #Paralympics #NiwanTimesInd https://t.co/sbJBNSbco5",Avani Lekhara अवनी लेखरा PLY,AvaniLekhara,2021-09-07T05:07:11.000Z,Tue Sep 07 05:07:11 +0000 2021,0,0,hi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,4,1,photo,https://pbs.twimg.com/media/E-m6Q7fVcAUfT0s.png,https://pbs.twimg.com/media/E-m6R8iVkAcjr7s.png,,
1.43511E+18,"RT @KrupaNaik23_ : @sportstarweb @AvaniLekhara Thank you very much for making our country proud @AvaniLekhara 🥇🥉🇮🇳
Here's a small tributary illustration done by me for you! Hope you like it!😊🙏 https://t.co/U0bBGYvDJp",Avani Lekhara अवनी लेखरा PLY,AvaniLekhara,2021-09-07T05:06:40.000Z,Tue Sep 07 05:06:40 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,0,3,photo,https://pbs.twimg.com/media/E-nBRuPVcAsB46X.jpg,,,
1.43511E+18,"RT @NewIndianXpress : @haisat2005 @xpresstn The last batch of India's triumphant Paralympic athletes, including shooting sensation #AvaniLekhara &amp; shuttler-cum-bureaucrat #SuhasYathiraj returned home to a rousing reception.
#ParalympicsTokyo2020 
https://t.co/SwWQqUhTfM",Avani Lekhara अवनी लेखरा PLY,AvaniLekhara,2021-09-07T05:05:58.000Z,Tue Sep 07 05:05:58 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,https://www.newindianexpress.com/sport/other/2021/sep/06/indias-history-making-paralympians-return-to-rousing-reception-2355110.html ,3,2,,,,,
1.43418E+18,"RT @sportstarweb : Shooter @AvaniLekhara will be #TeamIndia's 🇮🇳 flag bearer at the #Tokyo2020 #Paralympics closing ceremony tomorrow.

https://t.co/cjJvR56URL",Avani Lekhara अवनी लेखरा PLY,AvaniLekhara,2021-09-04T15:29:12.000Z,Sat Sep 04 15:29:12 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,https://sportstar.thehindu.com/olympics/tokyo-paralympics/tokyo-paralympics-2020-closing-ceremony-avani-lekhara-shooter-india-flag-bearer/article36291807.ece ,3,1,,,,,
